"Index","btc_return","btc_ml_model_position","btc_ml_model_gross","btc_ml_model_turnover","btc_ml_model_net_10bp","btc_sma_inv_vol_agg_position","btc_sma_inv_vol_agg_gross","btc_sma_inv_vol_agg_net","btc_sma_inv_vol_agg_turnover"
"2024-02-19 23:59:59",-0.00658834656935925,1,-0.00658834656935925,0,-0.00658834656935925,1,-0.00658834656935925,-0.00658834656935925,0
"2024-02-20 23:59:59",0.00976705011571921,1,0.00976705011571921,0,0.00976705011571921,1,0.00976705011571921,0.00976705011571921,0
"2024-02-21 23:59:59",-0.00852432061706065,1,-0.00852432061706065,0,-0.00852432061706065,1,-0.00852432061706065,-0.00852432061706065,0
"2024-02-22 23:59:59",-0.0103050659612703,1,-0.0103050659612703,0,-0.0103050659612703,0.600717080724004,-0.00619042914092262,-0.00658971206019862,0.399282919275996
"2024-02-23 23:59:59",-0.0111689981917832,1,-0.0111689981917832,0,-0.0111689981917832,0.601199116810968,-0.00671479184856335,-0.00671527388465031,0.000482036086963955
"2024-02-24 23:59:59",0.016540935936243,1,0.016540935936243,0,0.016540935936243,0.601074006314304,0.0099423266313858,0.00994220152088914,0.000125110496663416
"2024-02-25 23:59:59",0.00314388251505116,1,0.00314388251505116,0,0.00314388251505116,0.601833581030704,0.00189209407237305,0.00189133449765665,0.000759574716399203
"2024-02-26 23:59:59",0.0539143714622141,1,0.0539143714622141,0,0.0539143714622141,1,0.0539143714622141,0.0535162050432448,0.398166418969296
"2024-02-27 23:59:59",0.0470076646997639,1,0.0470076646997639,0,0.0470076646997639,1,0.0470076646997639,0.0470076646997639,1.11022302462516e-16
"2024-02-28 23:59:59",0.094935300019239,1,0.094935300019239,0,0.094935300019239,1,0.094935300019239,0.094935300019239,2.22044604925031e-16
"2024-02-29 23:59:59",-0.0209009001040559,1,-0.0209009001040559,0,-0.0209009001040559,1,-0.0209009001040559,-0.0209009001040559,2.22044604925031e-16
"2024-03-01 23:59:59",0.0202987331639566,1,0.0202987331639566,0,0.0202987331639566,1,0.0202987331639566,0.0202987331639566,0
"2024-03-02 23:59:59",-0.00657883284501004,1,-0.00657883284501004,0,-0.00657883284501004,1,-0.00657883284501004,-0.00657883284501004,2.22044604925031e-16
"2024-03-03 23:59:59",0.0183383382719624,1,0.0183383382719624,0,0.0183383382719624,1,0.0183383382719624,0.0183383382719624,2.22044604925031e-16
"2024-03-04 23:59:59",0.0817359535680713,1,0.0817359535680713,0,0.0817359535680713,1,0.0817359535680713,0.0817359535680713,0
"2024-03-05 23:59:59",-0.066284069943747,1,-0.066284069943747,0,-0.066284069943747,1,-0.066284069943747,-0.066284069943747,0
"2024-03-06 23:59:59",0.0361373346385274,1,0.0361373346385274,0,0.0361373346385274,1,0.0361373346385274,0.0361373346385274,0
"2024-03-07 23:59:59",0.0123842082881711,1,0.0123842082881711,0,0.0123842082881711,1,0.0123842082881711,0.0123842082881711,0
"2024-03-08 23:59:59",0.0205394481044296,1,0.0205394481044296,0,0.0205394481044296,1,0.0205394481044296,0.0205394481044296,0
"2024-03-09 23:59:59",0.00291047341426931,1,0.00291047341426931,0,0.00291047341426931,1,0.00291047341426931,0.00291047341426931,0
"2024-03-10 23:59:59",0.00760457762054911,1,0.00760457762054911,0,0.00760457762054911,1,0.00760457762054911,0.00760457762054911,1.11022302462516e-16
"2024-03-11 23:59:59",0.0449743087632057,1,0.0449743087632057,0,0.0449743087632057,1,0.0449743087632057,0.0449743087632057,1.11022302462516e-16
"2024-03-12 23:59:59",-0.00890983323070105,1,-0.00890983323070105,0,-0.00890983323070105,1,-0.00890983323070105,-0.00890983323070105,0
"2024-03-13 23:59:59",0.0224143926128046,1,0.0224143926128046,0,0.0224143926128046,1,0.0224143926128046,0.0224143926128046,0
"2024-03-14 23:59:59",-0.0230819734354802,1,-0.0230819734354802,0,-0.0230819734354802,1,-0.0230819734354802,-0.0230819734354802,0
"2024-03-15 23:59:59",-0.0279119501762417,1,-0.0279119501762417,0,-0.0279119501762417,1,-0.0279119501762417,-0.0279119501762417,0
"2024-03-16 23:59:59",-0.0589111261551112,1,-0.0589111261551112,0,-0.0589111261551112,0.596672210020117,-0.0351506318377441,-0.035553959627724,0.403327789979883
"2024-03-17 23:59:59",0.0470871897355181,1,0.0470871897355181,0,0.0470871897355181,0.588690646874498,0.0277197881849044,0.0277118066217587,0.00798156314561904
"2024-03-18 23:59:59",-0.012312086106257,1,-0.012312086106257,0,-0.012312086106257,0.595265604656506,-0.00732896138062404,-0.00733553633840605,0.00657495778200801
"2024-03-19 23:59:59",-0.0834335444051327,1,-0.0834335444051327,0,-0.0834335444051327,0.596890130217982,-0.0498006591845275,-0.049802283710089,0.00162452556147619
"2024-03-20 23:59:59",0.0969250700145567,1,0.0969250700145567,0,0.0969250700145567,0.194282892607979,0.018830882968659,0.018428275731049,0.402607237610003
"2024-03-21 23:59:59",-0.0356670901718462,1,-0.0356670901718462,0,-0.0356670901718462,1,-0.0356670901718462,-0.0364728072792382,0.805717107392021
"2024-03-22 23:59:59",-0.0261504202271783,1,-0.0261504202271783,0,-0.0261504202271783,0.597520444813774,-0.0156254107262107,-0.0160278902813969,0.402479555186226
"2024-03-23 23:59:59",0.00444410895054359,1,0.00444410895054359,0,0.00444410895054359,0.207479010938708,0.000922059329562642,0.000532017895687575,0.390041433875067
"2024-03-24 23:59:59",0.0495139085245302,1,0.0495139085245302,0,0.0495139085245302,0.20738217802382,0.0102683021922893,0.0102682053593744,9.68329148876845e-05
"2024-03-25 23:59:59",0.0405246489050657,1,0.0405246489050657,0,0.0405246489050657,1,0.0405246489050657,0.0397320310830895,0.79261782197618
"2024-03-26 23:59:59",0.000414891548467633,1,0.000414891548467633,0,0.000414891548467633,1,0.000414891548467633,0.000414891548467633,0
"2024-03-27 23:59:59",-0.0076084349781671,1,-0.0076084349781671,0,-0.0076084349781671,1,-0.0076084349781671,-0.0076084349781671,0
"2024-03-28 23:59:59",0.0185674861697769,1,0.0185674861697769,0,0.0185674861697769,1,0.0185674861697769,0.0185674861697769,0
"2024-03-29 23:59:59",-0.0120450006890702,1,-0.0120450006890702,0,-0.0120450006890702,1,-0.0120450006890702,-0.0120450006890702,2.22044604925031e-16
"2024-03-30 23:59:59",-0.00354146883792628,1,-0.00354146883792628,0,-0.00354146883792628,1,-0.00354146883792628,-0.00354146883792628,2.22044604925031e-16
"2024-03-31 23:59:59",0.0242420090648336,1,0.0242420090648336,0,0.0242420090648336,1,0.0242420090648336,0.0242420090648336,0
"2024-04-01 23:59:59",-0.0228714198679658,1,-0.0228714198679658,0,-0.0228714198679658,1,-0.0228714198679658,-0.0228714198679658,0
"2024-04-02 23:59:59",-0.0610479320618798,1,-0.0610479320618798,0,-0.0610479320618798,0.599896019516708,-0.0366224114436481,-0.0370225154241314,0.400103980483292
"2024-04-03 23:59:59",0.00815674710269398,1,0.00815674710269398,0,0.00815674710269398,0.203308461635643,0.0016583357053997,0.00126174814751864,0.396587557881065
"2024-04-04 23:59:59",0.0383146743086902,1,0.0383146743086902,0,0.0383146743086902,0.204105062253147,0.00782021898498425,0.00781942238436675,0.000796600617503557
"2024-04-05 23:59:59",-0.00979726549729598,1,-0.00979726549729598,0,-0.00979726549729598,0.598638073875441,-0.00586501614654758,-0.00625954915816988,0.394533011622294
"2024-04-06 23:59:59",0.015602951588207,1,0.015602951588207,0,0.015602951588207,0.206698048738496,0.0032250996478436,0.00283315962270665,0.391940025136946
"2024-04-07 23:59:59",0.0067702123302642,1,0.0067702123302642,0,0.0067702123302642,1,0.0067702123302642,0.0059769103790027,0.793301951261504
"2024-04-08 23:59:59",0.032709374540983,1,0.032709374540983,0,0.032709374540983,1,0.032709374540983,0.032709374540983,0
"2024-04-09 23:59:59",-0.0347939955489608,1,-0.0347939955489608,0,-0.0347939955489608,1,-0.0347939955489608,-0.0347939955489608,1.11022302462516e-16
"2024-04-10 23:59:59",0.0209558031744728,1,0.0209558031744728,0,0.0209558031744728,1,0.0209558031744728,0.0209558031744728,0
"2024-04-11 23:59:59",-0.00746972968438564,1,-0.00746972968438564,0,-0.00746972968438564,1,-0.00746972968438564,-0.00746972968438564,2.22044604925031e-16
"2024-04-12 23:59:59",-0.0408894955656923,1,-0.0408894955656923,0,-0.0408894955656923,1,-0.0408894955656923,-0.0408894955656923,2.22044604925031e-16
"2024-04-13 23:59:59",-0.0502172319016324,1,-0.0502172319016324,0,-0.0502172319016324,0.203000595767548,-0.0101941279938285,-0.0109911273980609,0.796999404232452
"2024-04-14 23:59:59",0.03004082929282,1,0.03004082929282,0,0.03004082929282,0.200574272543093,0.00602541748199863,0.00602299115877418,0.0024263232244543
"2024-04-15 23:59:59",-0.0351773464974956,1,-0.0351773464974956,0,-0.0351773464974956,0.201261792577415,-0.00707985581420282,-0.00708054333423714,0.000687520034321709
"2024-04-16 23:59:59",0.00608035577409072,1,0.00608035577409072,0,0.00608035577409072,0.199843842894724,0.00121512166406141,0.00121370371437872,0.0014179496826911
"2024-04-17 23:59:59",-0.0397288298058118,1,-0.0397288298058118,0,-0.0397288298058118,0.200026456105257,-0.00794681703126543,-0.00794699964447596,0.00018261321053259
"2024-04-18 23:59:59",0.0364912027298496,1,0.0364912027298496,0,0.0364912027298496,0.198590675042315,0.00724681258322679,0.00724537680216385,0.00143578106294212
"2024-04-19 23:59:59",0.00520863904168856,1,0.00520863904168856,0,0.00520863904168856,0.199915517220556,0.00104128776803435,0.00103996292585611,0.00132484217824158
"2024-04-20 23:59:59",0.0180264291713765,1,0.0180264291713765,0,0.0180264291713765,0.602240864539643,0.0108562522887324,0.0104539269414134,0.402325347319087
"2024-04-21 23:59:59",-0.00104311778515453,1,-0.00104311778515453,0,-0.00104311778515453,0.60221023091277,-0.00062817620226713,-0.000628206835894002,3.06336268727225e-05
"2024-04-22 23:59:59",0.0294337237326603,1,0.0294337237326603,0,0.0294337237326603,0.602419316147112,0.0177314437226922,0.0177312346374579,0.000209085234342488
"2024-04-23 23:59:59",-0.00643954602658059,1,-0.00643954602658059,0,-0.00643954602658059,0.602935130461927,-0.00388262852365195,-0.00388314433796677,0.000515814314814844
"2024-04-24 23:59:59",-0.0320804382756799,1,-0.0320804382756799,0,-0.0320804382756799,0.603032127636833,-0.0193455349489053,-0.0193456319460802,9.6997174905411e-05
"2024-04-25 23:59:59",0.0031863583544891,1,0.0031863583544891,0,0.0031863583544891,0.200428878297981,0.000638638230845652,0.0002360349815068,0.402603249338852
"2024-04-26 23:59:59",-0.0112649827461432,1,-0.0112649827461432,0,-0.0112649827461432,0.200403280932432,-0.00225753950197433,-0.00225756509933988,2.55973655490516e-05
"2024-04-27 23:59:59",-0.0052729737413264,1,-0.0052729737413264,0,-0.0052729737413264,0.199341912066799,-0.00105112466787403,-0.00105218603673966,0.00106136886563352
"2024-04-28 23:59:59",-0.00482361489132888,1,-0.00482361489132888,0,-0.00482361489132888,0.198652194156819,-0.000958221681929988,-0.000958911399839967,0.000689717909979404
"2024-04-29 23:59:59",0.0115330567334726,1,0.0115330567334726,0,0.0115330567334726,0.197269828515464,0.00227512412407126,0.0022737417584299,0.0013823656413551
"2024-04-30 23:59:59",-0.0501912149400697,1,-0.0501912149400697,0,-0.0501912149400697,0.197544494821614,-0.00991499819981912,-0.00991527286612527,0.000274666306150029
"2024-05-01 23:59:59",-0.0392970060357228,1,-0.0392970060357228,0,-0.0392970060357228,-0.201735714612739,0.00792760959475768,0.00752832938532332,0.399280209434353
"2024-05-02 23:59:59",0.0149246789315207,1,0.0149246789315207,0,0.0149246789315207,-0.201736458685613,-0.00301085187466478,-0.00301085261873765,7.44072874203638e-07
"2024-05-03 23:59:59",0.0637040908196296,1,0.0637040908196296,0,0.0637040908196296,-0.201648781528384,-0.0128458522921518,-0.0128459399693091,8.76771572290158e-05
"2024-05-04 23:59:59",0.0159268369301293,1,0.0159268369301293,0,0.0159268369301293,0.595104641127199,0.00947813457559602,0.00868138115294044,0.796753422655584
"2024-05-05 23:59:59",0.00218589247859113,1,0.00218589247859113,0,0.00218589247859113,0.596238517862577,0.00130331329164213,0.00130217941490675,0.00113387673537746
"2024-05-06 23:59:59",-0.0135743741023238,1,-0.0135743741023238,0,-0.0135743741023238,0.594984666614013,-0.008076544449765,-0.00807779830101356,0.0012538512485637
"2024-05-07 23:59:59",-0.0130954143770011,1,-0.0130954143770011,0,-0.0130954143770011,0.595033573943547,-0.00779221121901869,-0.00779226012634822,4.89073295342202e-05
"2024-05-08 23:59:59",-0.0183986570564408,1,-0.0183986570564408,0,-0.0183986570564408,0.195534732372189,-0.00359757648353884,-0.0039970753251102,0.399498841571359
"2024-05-09 23:59:59",0.0304311243993685,1,0.0304311243993685,0,0.0304311243993685,-0.20238791123847,-0.00615889170382622,-0.00655681434743688,0.397922643610659
"2024-05-10 23:59:59",-0.0357999036517943,1,-0.0357999036517943,0,-0.0357999036517943,0.194808509486727,-0.00697412587017447,-0.00737132229089967,0.397196420725197
"2024-05-11 23:59:59",1.53440733692278e-05,1,1.53440733692278e-05,0,1.53440733692278e-05,-0.20275704309131,-3.11111894532075e-06,-0.000400676671523358,0.397565552578037
"2024-05-12 23:59:59",0.0107689607479948,-1,-0.0107689607479948,2,-0.0127689607479948,-0.20266996636055,-0.00218254491253419,-0.00218263198926495,8.70767307608045e-05
"2024-05-13 23:59:59",0.0236467167480292,1,0.0236467167480292,2,0.0216467167480292,-0.203449165450481,-0.00481090478803046,-0.00481168398712039,0.000779199089931765
"2024-05-14 23:59:59",-0.0214407994481441,1,-0.0214407994481441,0,-0.0214407994481441,0.193933423048066,-0.00415808762986568,-0.00455547021836423,0.397382588498547
"2024-05-15 23:59:59",0.076596062043178,1,0.076596062043178,0,0.076596062043178,-0.203026402620856,-0.0155510229315503,-0.0159479827572193,0.396959825668922
"2024-05-16 23:59:59",-0.0156322675149603,1,-0.0156322675149603,0,-0.0156322675149603,1,-0.0156322675149603,-0.0168352939175811,1.20302640262086
"2024-05-17 23:59:59",0.0279051126872822,1,0.0279051126872822,0,0.0279051126872822,1,0.0279051126872822,0.0279051126872822,0
"2024-05-18 23:59:59",-0.0016564861592816,1,-0.0016564861592816,0,-0.0016564861592816,1,-0.0016564861592816,-0.0016564861592816,1.11022302462516e-16
"2024-05-19 23:59:59",-0.00989582264156341,1,-0.00989582264156341,0,-0.00989582264156341,1,-0.00989582264156341,-0.00989582264156341,1.11022302462516e-16
"2024-05-20 23:59:59",0.0780016935076759,1,0.0780016935076759,0,0.0780016935076759,1,0.0780016935076759,0.0780016935076759,1.11022302462516e-16
"2024-05-21 23:59:59",-0.0183582488679515,1,-0.0183582488679515,0,-0.0183582488679515,1,-0.0183582488679515,-0.0183582488679515,1.11022302462516e-16
"2024-05-22 23:59:59",-0.0144602593875195,1,-0.0144602593875195,0,-0.0144602593875195,1,-0.0144602593875195,-0.0144602593875195,1.11022302462516e-16
"2024-05-23 23:59:59",-0.0172560128004482,1,-0.0172560128004482,0,-0.0172560128004482,1,-0.0172560128004482,-0.0172560128004482,0
"2024-05-24 23:59:59",0.00878166600669705,1,0.00878166600669705,0,0.00878166600669705,0.600011562341968,0.00526910114064365,0.00486911270298562,0.399988437658032
"2024-05-25 23:59:59",0.0107965430485988,1,0.0107965430485988,0,0.0107965430485988,0.599558438773843,0.00647315849437248,0.00647270537080435,0.000453123568124769
"2024-05-26 23:59:59",-0.0107968323756273,1,-0.0107968323756273,0,-0.0107968323756273,1,-0.0107968323756273,-0.0111972739368535,0.400441561226157
"2024-05-27 23:59:59",0.0127917081348523,1,0.0127917081348523,0,0.0127917081348523,0.59924913097368,0.0076654199834792,0.00726466911445288,0.40075086902632
"2024-05-28 23:59:59",-0.0158273428106366,1,-0.0158273428106366,0,-0.0158273428106366,1,-0.0158273428106366,-0.0162280936796629,0.40075086902632
"2024-05-29 23:59:59",-0.0105149164520811,1,-0.0105149164520811,0,-0.0105149164520811,0.598621813052526,-0.00629445835064065,-0.00669583653758812,0.401378186947474
"2024-05-30 23:59:59",0.0116442561960441,1,0.0116442561960441,0,0.0116442561960441,0.598991291046124,0.00697480805214031,0.00697443857414671,0.000369477993597767
"2024-05-31 23:59:59",-0.0128044745735328,1,-0.0128044745735328,0,-0.0128044745735328,0.598299261584471,-0.00766090768232183,-0.00766159971178348,0.000692029461653365
"2024-06-01 23:59:59",0.00322013315552971,1,0.00322013315552971,0,0.00322013315552971,0.598995786456453,0.00192884619199102,0.00192814966711904,0.000696524871982684
"2024-06-02 23:59:59",0.000659685161478185,1,0.000659685161478185,0,0.000659685161478185,0.596713700271139,0.000393643173719612,0.000391361087534298,0.00228208618531411
"2024-06-03 23:59:59",0.0155446877961782,1,0.0155446877961782,0,0.0155446877961782,0.596933205254141,0.00927914031084761,0.00927892080586461,0.000219504983002161
"2024-06-04 23:59:59",0.0256230572504383,1,0.0256230572504383,0,0.0256230572504383,1,0.0256230572504383,0.0252199904556925,0.403066794745859
"2024-06-05 23:59:59",0.00729871168653284,1,0.00729871168653284,0,0.00729871168653284,1,0.00729871168653284,0.00729871168653284,1.11022302462516e-16
"2024-06-06 23:59:59",-0.00458137197931119,1,-0.00458137197931119,0,-0.00458137197931119,1,-0.00458137197931119,-0.00458137197931119,3.33066907387547e-16
"2024-06-07 23:59:59",-0.019992026231101,1,-0.019992026231101,0,-0.019992026231101,1,-0.019992026231101,-0.019992026231101,0
"2024-06-08 23:59:59",-0.000530877474896996,1,-0.000530877474896996,0,-0.000530877474896996,0.596983149080739,-0.00031692490674004,-0.000719941757659301,0.403016850919261
"2024-06-09 23:59:59",0.0049378091143677,1,0.0049378091143677,0,0.0049378091143677,0.597740143148115,0.00295152672686021,0.00295076973279284,0.000756994067375727
"2024-06-10 23:59:59",-0.0019485518393747,1,-0.0019485518393747,0,-0.0019485518393747,0.597030677497167,-0.00116334522480023,-0.00116405469045118,0.00070946565094776
"2024-06-11 23:59:59",-0.0313649588979722,1,-0.0313649588979722,0,-0.0313649588979722,0.597285429541606,-0.0187338329479301,-0.0187340876999746,0.000254752044439366
"2024-06-12 23:59:59",0.0135025426220721,1,0.0135025426220721,0,0.0135025426220721,0.200013877573675,0.00270069590694445,0.00230342435497652,0.397271551967931
"2024-06-13 23:59:59",-0.0217579311069858,1,-0.0217579311069858,0,-0.0217579311069858,0.198443584462014,-0.00431772183934782,-0.00431929213245948,0.00157029311166096
"2024-06-14 23:59:59",-0.0111645235318503,1,-0.0111645235318503,0,-0.0111645235318503,0.199718359026601,-0.00222976031909501,-0.0022310350936596,0.00127477456458716
"2024-06-15 23:59:59",0.0027254016392404,1,0.0027254016392404,0,0.0027254016392404,-0.201825514788829,-0.000550055588846013,-0.000951599462661443,0.401543873815431
"2024-06-16 23:59:59",0.00676898765899603,1,0.00676898765899603,0,0.00676898765899603,-0.201920539371306,-0.00136679763910219,-0.00136689266368467,9.50245824767604e-05
"2024-06-17 23:59:59",-0.00223221021555753,1,-0.00223221021555753,0,-0.00223221021555753,0.198060383904554,-0.00044211241224899,-0.00084209333552485,0.39998092327586
"2024-06-18 23:59:59",-0.0202969411182075,1,-0.0202969411182075,0,-0.0202969411182075,0.199130887996489,-0.0040417479084811,-0.00404281841257304,0.00107050409193546
"2024-06-19 23:59:59",-0.00277014470269343,1,-0.00277014470269343,0,-0.00277014470269343,-0.202440090786069,0.000560788345103806,0.000159217366321248,0.401570978782558
"2024-06-20 23:59:59",-0.00202646075923341,1,-0.00202646075923341,0,-0.00202646075923341,-0.203086200161865,0.00041154621536984,0.000410900105994044,0.000646109375795706
"2024-06-21 23:59:59",-0.011298362037898,1,-0.011298362037898,0,-0.011298362037898,-0.202995035344229,0.00229351140121501,0.00229342023639737,9.11648176353252e-05
"2024-06-22 23:59:59",0.00243977901006165,1,0.00243977901006165,0,0.00243977901006165,-0.20377704313133,-0.000497170952564245,-0.000497952960351346,0.000782007787100386
