"Index","eth_return","eth_ml_model_position","eth_ml_model_gross","eth_ml_model_turnover","eth_ml_model_net_10bp","eth_sma_inv_vol_agg_position","eth_sma_inv_vol_agg_gross","eth_sma_inv_vol_agg_net","eth_sma_inv_vol_agg_turnover"
"2024-02-03 23:59:59",-0.00519915560399375,1,-0.00519915560399375,0,-0.00519915560399375,0.600514588282123,-0.003122168786947,-0.0031222773169149,0.000108529967893234
"2024-02-04 23:59:59",-0.00282752275874887,1,-0.00282752275874887,0,-0.00282752275874887,0.197538475556921,-0.000558544535365751,-0.000961520648090953,0.402976112725202
"2024-02-05 23:59:59",0.00408062709741608,1,0.00408062709741608,0,0.00408062709741608,0.198356417258854,0.000809418571212849,0.000808600629510916,0.000817941701933
"2024-02-06 23:59:59",0.0318905796946485,1,0.0318905796946485,0,0.0318905796946485,0.196328782862744,0.00626103869623767,0.00625901106184156,0.00202763439611003
"2024-02-07 23:59:59",0.021728020387183,1,0.021728020387183,0,0.021728020387183,0.6002353658303,0.013041926265869,0.0126380196829015,0.403906582967556
"2024-02-08 23:59:59",-0.00158371915326527,1,-0.00158371915326527,0,-0.00158371915326527,1,-0.00158371915326527,-0.00198348378743497,0.3997646341697
"2024-02-09 23:59:59",0.0279387415814194,1,0.0279387415814194,0,0.0279387415814194,1,0.0279387415814194,0.0279387415814194,2.22044604925031e-16
"2024-02-10 23:59:59",0.00551258607415406,1,0.00551258607415406,0,0.00551258607415406,1,0.00551258607415406,0.00551258607415406,0
"2024-02-11 23:59:59",0.0025356585082601,1,0.0025356585082601,0,0.0025356585082601,1,0.0025356585082601,0.0025356585082601,2.22044604925031e-16
"2024-02-12 23:59:59",0.0600363764423262,1,0.0600363764423262,0,0.0600363764423262,1,0.0600363764423262,0.0600363764423262,0
"2024-02-13 23:59:59",-0.0059932361651196,1,-0.0059932361651196,0,-0.0059932361651196,1,-0.0059932361651196,-0.0059932361651196,0
"2024-02-14 23:59:59",0.05136541384433,1,0.05136541384433,0,0.05136541384433,1,0.05136541384433,0.05136541384433,0
"2024-02-15 23:59:59",0.0167308610482553,1,0.0167308610482553,0,0.0167308610482553,1,0.0167308610482553,0.0167308610482553,0
"2024-02-16 23:59:59",-0.00732462941616363,1,-0.00732462941616363,0,-0.00732462941616363,1,-0.00732462941616363,-0.00732462941616363,2.22044604925031e-16
"2024-02-17 23:59:59",-0.00607011939610214,1,-0.00607011939610214,0,-0.00607011939610214,1,-0.00607011939610214,-0.00607011939610214,0
"2024-02-18 23:59:59",0.0331310830118581,1,0.0331310830118581,0,0.0331310830118581,1,0.0331310830118581,0.0331310830118581,3.33066907387547e-16
"2024-02-19 23:59:59",0.0224302489915476,1,0.0224302489915476,0,0.0224302489915476,1,0.0224302489915476,0.0224302489915476,1.11022302462516e-16
"2024-02-20 23:59:59",0.0237564200298253,1,0.0237564200298253,0,0.0237564200298253,1,0.0237564200298253,0.0237564200298253,0
"2024-02-21 23:59:59",-0.0143182235727404,1,-0.0143182235727404,0,-0.0143182235727404,1,-0.0143182235727404,-0.0143182235727404,1.11022302462516e-16
"2024-02-22 23:59:59",0.000219416763706404,1,0.000219416763706404,0,0.000219416763706404,1,0.000219416763706404,0.000219416763706404,0
"2024-02-23 23:59:59",-0.0166101973961872,1,-0.0166101973961872,0,-0.0166101973961872,1,-0.0166101973961872,-0.0166101973961872,3.33066907387547e-16
"2024-02-24 23:59:59",0.0242080965267217,1,0.0242080965267217,0,0.0242080965267217,0.603111946039488,0.0146001922061429,0.0142033041521824,0.396888053960512
"2024-02-25 23:59:59",0.0402057934407296,1,0.0402057934407296,0,0.0402057934407296,1,0.0402057934407296,0.0398089053867691,0.396888053960512
"2024-02-26 23:59:59",0.0212986786365474,1,0.0212986786365474,0,0.0212986786365474,1,0.0212986786365474,0.0212986786365474,0
"2024-02-27 23:59:59",0.0206120424299983,1,0.0206120424299983,0,0.0206120424299983,1,0.0206120424299983,0.0206120424299983,0
"2024-02-28 23:59:59",0.0435148360997604,1,0.0435148360997604,0,0.0435148360997604,1,0.0435148360997604,0.0435148360997604,2.22044604925031e-16
"2024-02-29 23:59:59",-0.012932130740538,1,-0.012932130740538,0,-0.012932130740538,1,-0.012932130740538,-0.012932130740538,4.44089209850063e-16
"2024-03-01 23:59:59",0.0278685117834343,1,0.0278685117834343,0,0.0278685117834343,1,0.0278685117834343,0.0278685117834343,2.22044604925031e-16
"2024-03-02 23:59:59",-0.0037856778980293,1,-0.0037856778980293,0,-0.0037856778980293,1,-0.0037856778980293,-0.0037856778980293,0
"2024-03-03 23:59:59",0.0201469051097332,1,0.0201469051097332,0,0.0201469051097332,1,0.0201469051097332,0.0201469051097332,2.22044604925031e-16
"2024-03-04 23:59:59",0.0399428349555837,1,0.0399428349555837,0,0.0399428349555837,1,0.0399428349555837,0.0399428349555837,2.22044604925031e-16
"2024-03-05 23:59:59",-0.0207879208374984,1,-0.0207879208374984,0,-0.0207879208374984,1,-0.0207879208374984,-0.0207879208374984,2.22044604925031e-16
"2024-03-06 23:59:59",0.0743359472133662,1,0.0743359472133662,0,0.0743359472133662,1,0.0743359472133662,0.0743359472133662,1.11022302462516e-16
"2024-03-07 23:59:59",0.0144326060909132,1,0.0144326060909132,0,0.0144326060909132,1,0.0144326060909132,0.0144326060909132,1.11022302462516e-16
"2024-03-08 23:59:59",0.00457197935659792,1,0.00457197935659792,0,0.00457197935659792,1,0.00457197935659792,0.00457197935659792,2.22044604925031e-16
"2024-03-09 23:59:59",0.00600137726319616,1,0.00600137726319616,0,0.00600137726319616,1,0.00600137726319616,0.00600137726319616,2.22044604925031e-16
"2024-03-10 23:59:59",-0.00874125567655282,1,-0.00874125567655282,0,-0.00874125567655282,1,-0.00874125567655282,-0.00874125567655282,2.22044604925031e-16
"2024-03-11 23:59:59",0.0477306312391641,1,0.0477306312391641,0,0.0477306312391641,1,0.0477306312391641,0.0477306312391641,2.22044604925031e-16
"2024-03-12 23:59:59",-0.0211909288084812,1,-0.0211909288084812,0,-0.0211909288084812,1,-0.0211909288084812,-0.0211909288084812,1.11022302462516e-16
"2024-03-13 23:59:59",0.00657836948600021,1,0.00657836948600021,0,0.00657836948600021,1,0.00657836948600021,0.00657836948600021,3.33066907387547e-16
"2024-03-14 23:59:59",-0.0307794636167381,1,-0.0307794636167381,0,-0.0307794636167381,1,-0.0307794636167381,-0.0307794636167381,2.22044604925031e-16
"2024-03-15 23:59:59",-0.0380929062056451,1,-0.0380929062056451,0,-0.0380929062056451,0.597412715535031,-0.0227571865389357,-0.0231597738234006,0.402587284464969
"2024-03-16 23:59:59",-0.0568534223256336,1,-0.0568534223256336,0,-0.0568534223256336,0.58998788280219,-0.0335428302679593,-0.0335502551006922,0.00742483273284067
"2024-03-17 23:59:59",0.0339362902533384,1,0.0339362902533384,0,0.0339362902533384,0.578785634136762,0.0196418372745277,0.0196306350258623,0.0112022486654284
"2024-03-18 23:59:59",-0.0341608368618951,1,-0.0341608368618951,0,-0.0341608368618951,0.58273563897283,-0.019906737096563,-0.0199106871013991,0.00395000483606878
"2024-03-19 23:59:59",-0.102435609437762,1,-0.102435609437762,0,-0.102435609437762,0.581608463611847,-0.05957741742424,-0.059578544599601,0.00112717536098295
"2024-03-20 23:59:59",0.112671904311899,1,0.112671904311899,0,0.112671904311899,0.181660498666475,0.020468034323001,0.0200680863580556,0.399947964945372
"2024-03-21 23:59:59",-0.00580683703042195,1,-0.00580683703042195,0,-0.00580683703042195,0.588500941897301,-0.00341732906184744,-0.00382416950507827,0.406840443230825
"2024-03-22 23:59:59",-0.0456065662484613,1,-0.0456065662484613,0,-0.0456065662484613,0.196923651605858,-0.00898101156285146,-0.0093725888531429,0.391577290291443
"2024-03-23 23:59:59",0.000871733488971849,1,0.000871733488971849,0,0.000871733488971849,0.197320498423512,0.000172010886536392,0.000171614039718738,0.000396846817653979
"2024-03-24 23:59:59",0.0353781090457661,1,0.0353781090457661,0,0.0353781090457661,0.20053267834612,0.00709446696176856,0.00709125478184595,0.00321217992260803
"2024-03-25 23:59:59",0.0394389703910361,1,0.0394389703910361,0,0.0394389703910361,0.609460347455604,0.0240364885978121,0.0236275609287026,0.408927669109484
"2024-03-26 23:59:59",-0.000940930265378226,1,-0.000940930265378226,0,-0.000940930265378226,1,-0.000940930265378226,-0.00133146991792262,0.390539652544396
"2024-03-27 23:59:59",-0.0243594858995391,1,-0.0243594858995391,0,-0.0243594858995391,0.610823640633435,-0.0148793498611153,-0.0152685262204819,0.389176359366564
"2024-03-28 23:59:59",0.0174790914886236,1,0.0174790914886236,0,0.0174790914886236,0.609538193713453,0.0106541738537278,0.0106528884068078,0.00128544691998222
"2024-03-29 23:59:59",-0.0138960420756172,1,-0.0138960420756172,0,-0.0138960420756172,0.610449916138856,-0.00848283771972256,-0.00848374944214796,0.000911722425403272
"2024-03-30 23:59:59",-0.00109966304496245,1,-0.00109966304496245,0,-0.00109966304496245,0.608581226669982,-0.000669234284826896,-0.00067110297429577,0.00186868946887431
"2024-03-31 23:59:59",0.0398843319390783,1,0.0398843319390783,0,0.0398843319390783,0.20269704472634,0.00808443621493555,0.00767855203299191,0.405884181943642
"2024-04-01 23:59:59",-0.0391534991352199,1,-0.0391534991352199,0,-0.0391534991352199,1,-0.0391534991352199,-0.0399508020904936,0.79730295527366
"2024-04-02 23:59:59",-0.0649909807510813,1,-0.0649909807510813,0,-0.0649909807510813,0.205893955740082,-0.0133812501142677,-0.0141753561585276,0.794106044259918
"2024-04-03 23:59:59",0.0104377890291425,1,0.0104377890291425,0,0.0104377890291425,0.200308453471018,0.00209077737808429,0.00208519187581522,0.00558550226906443
"2024-04-04 23:59:59",0.00561652969819337,1,0.00561652969819337,0,0.00561652969819337,0.20124227589879,0.00113028321911758,0.0011293493966898,0.00093382242777193
"2024-04-05 23:59:59",-0.00334993672759998,1,-0.00334993672759998,0,-0.00334993672759998,0.201921287511879,-0.00067642353712032,-0.00067710254873341,0.000679011613089892
"2024-04-06 23:59:59",0.0106357081291952,1,0.0106357081291952,0,0.0106357081291952,0.201323556706487,0.00214121858866168,0.00214062085785628,0.000597730805392771
"2024-04-07 23:59:59",0.0296080091121114,1,0.0296080091121114,0,0.0296080091121114,0.19960485401296,0.00590990233643737,0.00590818363374385,0.00171870269352684
"2024-04-08 23:59:59",0.070015536236941,1,0.070015536236941,0,0.070015536236941,0.60613911416535,0.0424391551124714,0.042032620852319,0.40653426015239
"2024-04-09 23:59:59",-0.0514518054090418,-1,0.0514518054090418,2,0.0494518054090418,1,-0.0514518054090418,-0.0518456662948765,0.39386088583465
"2024-04-10 23:59:59",0.0110048446242543,1,0.0110048446242543,2,0.00900484462425433,0.605573451132511,0.00666424173828676,0.00626981518941927,0.394426548867489
"2024-04-11 23:59:59",-0.0108612117902478,1,-0.0108612117902478,0,-0.0108612117902478,1,-0.0108612117902478,-0.0112556383391153,0.394426548867489
"2024-04-12 23:59:59",-0.0748058081993881,1,-0.0748058081993881,0,-0.0748058081993881,0.605201864584845,-0.045272614604046,-0.0456674127394611,0.394798135415155
"2024-04-13 23:59:59",-0.0734295232647781,1,-0.0734295232647781,0,-0.0734295232647781,0.199908672838627,-0.0146791985430349,-0.0150844917347811,0.405293191746218
"2024-04-14 23:59:59",0.0505978568888079,1,0.0505978568888079,0,0.0505978568888079,-0.201786535272501,-0.0102099662338064,-0.0106116614419175,0.401695208111128
"2024-04-15 23:59:59",-0.0175301040193747,1,-0.0175301040193747,0,-0.0175301040193747,0.198499959551716,-0.00347972493878326,-0.00388001143360748,0.400286494824218
"2024-04-16 23:59:59",-0.005377959358984,1,-0.005377959358984,0,-0.005377959358984,0.198110263737514,-0.00106542894697795,-0.00106581864279215,0.000389695814202173
"2024-04-17 23:59:59",-0.0324781620450851,1,-0.0324781620450851,0,-0.0324781620450851,-0.200884596918529,0.00652436249108161,0.00612536763042556,0.398994860656043
"2024-04-18 23:59:59",0.0272386670238971,1,0.0272386670238971,0,0.0272386670238971,-0.201590304130116,-0.00549105116944638,-0.00549175687665797,0.000705707211586609
"2024-04-19 23:59:59",-0.00220127663708436,1,-0.00220127663708436,0,-0.00220127663708436,-0.201068180040867,0.000442606687185032,0.000442084563095783,0.00052212408924901
"2024-04-20 23:59:59",0.0321476945460575,1,0.0321476945460575,0,0.0321476945460575,-0.20116704180309,-0.0064670566126197,-0.00646715547438193,9.88617622227073e-05
"2024-04-21 23:59:59",-0.00327420855425675,1,-0.00327420855425675,0,-0.00327420855425675,0.599594595340012,-0.00196319775314838,-0.00276395939029148,0.800761637143101
"2024-04-22 23:59:59",0.0172731489129649,1,0.0172731489129649,0,0.0172731489129649,0.599838755437768,0.0103611041464441,0.0103608599863464,0.000244160097756074
"2024-04-23 23:59:59",0.00570314454780685,1,0.00570314454780685,0,0.00570314454780685,0.599771382471641,0.00342058288987372,0.00342051551690759,6.73729661265776e-05
"2024-04-24 23:59:59",-0.024878407762282,-1,0.024878407762282,2,0.022878407762282,0.600059838518968,-0.014928533344444,-0.0149288218004913,0.000288456047326524
"2024-04-25 23:59:59",0.00532016210533071,-1,-0.00532016210533071,0,-0.00532016210533071,-0.201276569923746,-0.00107082397999926,-0.00187216038844198,0.801336408442714
"2024-04-26 23:59:59",-0.00834619076165322,-1,0.00834619076165322,0,0.00834619076165322,0.19965418369601,-0.00166635190348906,-0.00206728265710881,0.400930753619757
"2024-04-27 23:59:59",0.0389766915528313,-1,-0.0389766915528313,0,-0.0389766915528313,-0.201611877861255,-0.00785816397678524,-0.00825943003834251,0.401266061557266
"2024-04-28 23:59:59",0.00326138302193013,1,0.00326138302193013,2,0.00126138302193013,0.59793449500238,0.00195009341022713,0.00115054703736349,0.799546372863635
"2024-04-29 23:59:59",-0.0145108920314313,1,-0.0145108920314313,0,-0.0145108920314313,0.596978140149103,-0.0086626853368283,-0.00866364169168157,0.000956354853277275
"2024-04-30 23:59:59",-0.0631773327535613,1,-0.0631773327535613,0,-0.0631773327535613,0.597542716798784,-0.0377511550536638,-0.0377517196303135,0.000564576649681126
"2024-05-01 23:59:59",-0.0141095321597094,-1,0.0141095321597094,2,0.0121095321597094,-0.202216949532856,0.00285318655267217,0.00205342688634053,0.79975966633164
"2024-05-02 23:59:59",0.00619025341885893,1,0.00619025341885893,2,0.00419025341885893,-0.201828701328475,-0.00124937080842245,-0.00124975905662683,0.000388248204380437
"2024-05-03 23:59:59",0.0386101390795031,1,0.0386101390795031,0,0.0386101390795031,-0.202153131260757,-0.00780516051333487,-0.00780548494326715,0.000324429932281989
"2024-05-04 23:59:59",0.00452206579783909,1,0.00452206579783909,0,0.00452206579783909,-0.203875561895979,-0.000921938705465034,-0.000923661136100255,0.00172243063522184
"2024-05-05 23:59:59",0.0063101538957997,-1,-0.0063101538957997,2,-0.0083101538957997,0.194270201167948,0.00122587486673772,0.000827729103673792,0.398145763063927
"2024-05-06 23:59:59",-0.0237533729574908,-1,0.0237533729574908,0,0.0237533729574908,0.191362008365663,-0.00454549315460407,-0.00454840134740636,0.00290819280228513
"2024-05-07 23:59:59",-0.018333834529635,-1,0.018333834529635,0,0.018333834529635,0.192432694893019,-0.00352802918626035,-0.0035290998727877,0.00107068652735581
"2024-05-08 23:59:59",-0.0109492851645018,-1,0.0109492851645018,0,0.0109492851645018,-0.204037658388286,0.00223406650599054,0.00183759615270923,0.396470353281305
"2024-05-09 23:59:59",0.0209719325929598,1,0.0209719325929598,2,0.0189719325929598,-0.203493478345448,-0.00426765151096767,-0.00426819569101051,0.000544180042837294
"2024-05-10 23:59:59",-0.0415772662158989,1,-0.0415772662158989,0,-0.0415772662158989,-0.204525583213852,0.00850361462124432,0.00850258251637591,0.0010321048684041
"2024-05-11 23:59:59",0.000622350172263975,1,0.000622350172263975,0,0.000622350172263975,-0.202594789245384,-0.000126084901986648,-0.000128015695955117,0.00193079396846871
"2024-05-12 23:59:59",0.00587304046498094,1,0.00587304046498094,0,0.00587304046498094,-0.2025058181282,-0.00118932486426099,-0.00118941383537817,8.89711171833396e-05
"2024-05-13 23:59:59",0.00705348252431737,1,0.00705348252431737,0,0.00705348252431737,-0.202913868586839,-0.0014312494260189,-0.00143165747647754,0.000408050458638537
"2024-05-14 23:59:59",-0.0231241757551146,1,-0.0231241757551146,0,-0.0231241757551146,-0.203095573668846,0.00469641774060423,0.00469623603552222,0.000181705082007599
"2024-05-15 23:59:59",0.0541096980982834,1,0.0541096980982834,0,0.0541096980982834,-0.202015231708483,-0.0109309831990008,-0.0109320635409611,0.00108034196036355
"2024-05-16 23:59:59",-0.0302679829646875,-1,0.0302679829646875,2,0.0282679829646875,0.196175446076626,-0.00593783505993729,-0.0063360257377224,0.398190677785109
"2024-05-17 23:59:59",0.0505877976782947,-1,-0.0505877976782947,0,-0.0505877976782947,0.196605313362975,0.0099458298148839,0.00994539994759755,0.000429867286348556
"2024-05-18 23:59:59",0.00931777467891459,1,0.00931777467891459,2,0.00731777467891459,0.596967350377134,0.00556240726148279,0.00516204522446863,0.400362037014159
"2024-05-19 23:59:59",-0.0163646962327569,1,-0.0163646962327569,0,-0.0163646962327569,0.598750789405979,-0.00979837478775227,-0.00980015822678112,0.00178343902884581
"2024-05-20 23:59:59",0.192722294434536,1,0.192722294434536,0,0.192722294434536,0.594554148196673,0.114583839606034,0.114579642964825,0.0041966412093063
"2024-05-21 23:59:59",0.0342418657639967,1,0.0342418657639967,0,0.0342418657639967,1,0.0342418657639967,0.0338364199121934,0.405445851803327
"2024-05-22 23:59:59",-0.0137478630276063,1,-0.0137478630276063,0,-0.0137478630276063,1,-0.0137478630276063,-0.0137478630276063,2.22044604925031e-16
"2024-05-23 23:59:59",0.0106253988224911,1,0.0106253988224911,0,0.0106253988224911,1,0.0106253988224911,0.0106253988224911,2.22044604925031e-16
"2024-05-24 23:59:59",-0.0132363541389614,1,-0.0132363541389614,0,-0.0132363541389614,1,-0.0132363541389614,-0.0132363541389614,0
"2024-05-25 23:59:59",0.00598401186414521,1,0.00598401186414521,0,0.00598401186414521,1,0.00598401186414521,0.00598401186414521,0
"2024-05-26 23:59:59",0.0204470909168708,1,0.0204470909168708,0,0.0204470909168708,1,0.0204470909168708,0.0204470909168708,0
"2024-05-27 23:59:59",0.0172793914389391,1,0.0172793914389391,0,0.0172793914389391,1,0.0172793914389391,0.0172793914389391,0
"2024-05-28 23:59:59",-0.0132965601339301,1,-0.0132965601339301,0,-0.0132965601339301,1,-0.0132965601339301,-0.0132965601339301,0
"2024-05-29 23:59:59",-0.0200663617130485,1,-0.0200663617130485,0,-0.0200663617130485,1,-0.0200663617130485,-0.0200663617130485,2.22044604925031e-16
"2024-05-30 23:59:59",-0.00434384365454854,1,-0.00434384365454854,0,-0.00434384365454854,0.602293744495234,-0.0026162698601999,-0.00301397611570467,0.397706255504766
"2024-05-31 23:59:59",0.00351681198050602,1,0.00351681198050602,0,0.00351681198050602,0.602841332312763,0.00212007961982173,0.00211953203200421,0.00054758781752895
"2024-06-01 23:59:59",0.0141414368441994,1,0.0141414368441994,0,0.0141414368441994,0.602768029520511,0.00852400602116685,0.0085239327183746,7.3302792251928e-05
"2024-06-02 23:59:59",-0.00847135938497867,1,-0.00847135938497867,0,-0.00847135938497867,1,-0.00847135938497867,-0.00886859135545816,0.397231970479489
"2024-06-03 23:59:59",-0.00383685026856506,1,-0.00383685026856506,0,-0.00383685026856506,0.602320541282675,-0.00231101373058268,-0.00270869318930001,0.397679458717325
"2024-06-04 23:59:59",0.0122469427615155,1,0.0122469427615155,0,0.0122469427615155,0.602397654325863,0.00737752959220004,0.00737745247915686,7.71130431882483e-05
"2024-06-05 23:59:59",0.0135724125067564,1,0.0135724125067564,0,0.0135724125067564,1,0.0135724125067564,0.0131748101610823,0.397602345674137
"2024-06-06 23:59:59",-0.0136261751896339,1,-0.0136261751896339,0,-0.0136261751896339,1,-0.0136261751896339,-0.0136261751896339,1.11022302462516e-16
"2024-06-07 23:59:59",-0.034887324176591,1,-0.034887324176591,0,-0.034887324176591,1,-0.034887324176591,-0.034887324176591,0
"2024-06-08 23:59:59",0.000630880776320231,1,0.000630880776320231,0,0.000630880776320231,0.603072796518913,0.000380467034045464,-1.6460169435623e-05,0.396927203481087
"2024-06-09 23:59:59",0.00677920275163824,1,0.00677920275163824,0,0.00677920275163824,0.603361878876332,0.00409031250951205,0.00409002342715463,0.000289082357419201
"2024-06-10 23:59:59",-0.0105740150701726,1,-0.0105740150701726,0,-0.0105740150701726,0.603353108781129,-0.00637986486488717,-0.00637987363498237,8.77009520283689e-06
"2024-06-11 23:59:59",-0.0459230826898845,1,-0.0459230826898845,0,-0.0459230826898845,0.60351046495016,-0.0277150609861169,-0.0277152183422859,0.000157356169030787
"2024-06-12 23:59:59",0.0175189549924497,1,0.0175189549924497,0,0.0175189549924497,0.205207642104909,0.00359502344614263,0.00319672062329737,0.398302822845251
"2024-06-13 23:59:59",-0.0253781173654184,1,-0.0253781173654184,0,-0.0253781173654184,0.20535969705285,-0.005211642493934,-0.00521179454888194,0.000152054947941571
"2024-06-14 23:59:59",0.00316799545685242,1,0.00316799545685242,0,0.00316799545685242,0.20364959307724,0.000645160985658541,0.00064345088168293,0.00171010397561053
"2024-06-15 23:59:59",0.0245031392802417,1,0.0245031392802417,0,0.0245031392802417,0.203705556594997,0.00499142562540637,0.00499136966188862,5.59635177571349e-05
"2024-06-16 23:59:59",0.015429302202048,1,0.015429302202048,0,0.015429302202048,0.601619082369804,0.0092825626324025,0.00888464910662769,0.397913525774807
"2024-06-17 23:59:59",-0.0301567507380526,1,-0.0301567507380526,0,-0.0301567507380526,0.602502604907855,-0.0181695208752336,-0.0181704043977716,0.000883522538050796
"2024-06-18 23:59:59",-0.00788797301896738,1,-0.00788797301896738,0,-0.00788797301896738,0.203841169955525,-0.00160789364876393,-0.00200655508371626,0.39866143495233
"2024-06-19 23:59:59",0.0217201137914784,1,0.0217201137914784,0,0.0217201137914784,0.203913632207307,0.0044290272951764,0.00442895483292461,7.24622517821738e-05
