"id","slug","name","symbol","timestamp","ref_cur_id","ref_cur_name","time_open","time_close","time_high","time_low","open","high","low","close","volume","market_cap","circulating_supply"
1,"bitcoin","Bitcoin","BTC",2017-03-05 23:59:59,"2781","USD",2017-03-05,2017-03-05 23:59:59,2017-03-05 23:54:04,2017-03-05 07:44:04,1254.2900390625,1267.2900390625,1238.0600585938,1267.1199951172,134127000,20526235270,16199125
1,"bitcoin","Bitcoin","BTC",2017-03-06 23:59:59,"2781","USD",2017-03-06,2017-03-06 23:59:59,2017-03-06 13:34:04,2017-03-06 04:09:05,1267.4699707031,1276,1264.5999755859,1272.8299560547,153656992,20620991547,16200900
1,"bitcoin","Bitcoin","BTC",2017-03-07 23:59:59,"2781","USD",2017-03-07,2017-03-07 23:59:59,2017-03-07 02:09:16,2017-03-07 12:29:05,1273.2099609375,1275.5500488281,1204.8000488281,1223.5400390625,291256000,19824773912,16202800
1,"bitcoin","Bitcoin","BTC",2017-03-08 23:59:59,"2781","USD",2017-03-08,2017-03-08 23:59:59,2017-03-08 02:19:04,2017-03-08 23:19:07,1223.2299804688,1232.1600341797,1148.0799560547,1150,332603008,18635275050,16204587
1,"bitcoin","Bitcoin","BTC",2017-03-09 23:59:59,"2781","USD",2017-03-09,2017-03-09 23:59:59,2017-03-09 17:04:05,2017-03-09 00:59:06,1150.3499755859,1197.4599609375,1141.2299804688,1188.4899902344,212283008,19261188310.1,16206437
1,"bitcoin","Bitcoin","BTC",2017-03-10 23:59:59,"2781","USD",2017-03-10,2017-03-10 23:59:59,2017-03-10 13:29:07,2017-03-10 21:24:10,1189.3599853516,1270.4699707031,1077.25,1116.7199707031,563795968,18100188612,16208350
1,"bitcoin","Bitcoin","BTC",2017-03-11 23:59:59,"2781","USD",2017-03-11,2017-03-11 23:59:59,2017-03-11 09:04:05,2017-03-11 00:04:06,1116.3199462891,1193.8299560547,1116.3199462891,1175.8299560547,283320000,19060468861.8,16210225
1,"bitcoin","Bitcoin","BTC",2017-03-12 23:59:59,"2781","USD",2017-03-12,2017-03-12 23:59:59,2017-03-12 19:19:12,2017-03-12 00:59:05,1176.6199951172,1226.9799804688,1175.3599853516,1221.3800048828,227176000,19801195767,16212150
1,"bitcoin","Bitcoin","BTC",2017-03-13 23:59:59,"2781","USD",2017-03-13,2017-03-13 23:59:59,2017-03-13 13:29:03,2017-03-13 07:49:05,1221.7800292969,1237.3699951172,1217.0300292969,1231.9200439453,380276992,19974334865,16213987
1,"bitcoin","Bitcoin","BTC",2017-03-14 23:59:59,"2781","USD",2017-03-14,2017-03-14 23:59:59,2017-03-14 17:19:04,2017-03-14 07:14:26,1232.1600341797,1244.8100585938,1220.7199707031,1240,245306000,20107761880,16215937
1,"bitcoin","Bitcoin","BTC",2017-03-15 23:59:59,"2781","USD",2017-03-15,2017-03-15 23:59:59,2017-03-15 12:54:11,2017-03-15 01:14:20,1240.1600341797,1251.6099853516,1239.75,1249.6099853516,297804992,20265831337.2,16217725
1,"bitcoin","Bitcoin","BTC",2017-03-16 23:59:59,"2781","USD",2017-03-16,2017-03-16 23:59:59,2017-03-16 01:54:02,2017-03-16 21:34:04,1251.3299560547,1257.9799804688,1152.4399414063,1187.8100585938,638568000,19265847025,16219637
1,"bitcoin","Bitcoin","BTC",2017-03-17 23:59:59,"2781","USD",2017-03-17,2017-03-17 23:59:59,2017-03-17 00:04:06,2017-03-17 23:54:06,1180.1600341797,1180.1600341797,1099.5699462891,1100.2299804688,706598976,17847435956.5,16221550
1,"bitcoin","Bitcoin","BTC",2017-03-18 23:59:59,"2781","USD",2017-03-18,2017-03-18 23:59:59,2017-03-18 15:39:07,2017-03-18 19:39:07,1099.6899414063,1114.0699462891,957.6550292969,973.8179931641,621302016,15798760668.4,16223525
1,"bitcoin","Bitcoin","BTC",2017-03-19 23:59:59,"2781","USD",2017-03-19,2017-03-19 23:59:59,2017-03-19 01:14:05,2017-03-19 13:39:05,976.7299804688,1069.9100341797,976.7299804688,1036.7399902344,406648000,16821676707,16225550
1,"bitcoin","Bitcoin","BTC",2017-03-20 23:59:59,"2781","USD",2017-03-20,2017-03-20 23:59:59,2017-03-20 17:24:04,2017-03-20 00:54:18,1037.2399902344,1063.0300292969,1036.6800537109,1054.2299804688,286529984,17107266418.3,16227262
1,"bitcoin","Bitcoin","BTC",2017-03-21 23:59:59,"2781","USD",2017-03-21,2017-03-21 23:59:59,2017-03-21 22:54:06,2017-03-21 00:04:03,1055.3599853516,1122.4300537109,1055.3599853516,1120.5400390625,337391008,18185299687,16229050
1,"bitcoin","Bitcoin","BTC",2017-03-22 23:59:59,"2781","USD",2017-03-22,2017-03-22 23:59:59,2017-03-22 00:04:06,2017-03-22 18:29:06,1120.6500244141,1120.6500244141,1014.2100219727,1049.1400146484,380840992,17028630158.2,16231037
1,"bitcoin","Bitcoin","BTC",2017-03-23 23:59:59,"2781","USD",2017-03-23,2017-03-23 23:59:59,2017-03-23 12:34:04,2017-03-23 06:19:33,1050.0500488281,1058.0100097656,1028.9300537109,1038.5899658203,248540000,16859314109.3,16232887
1,"bitcoin","Bitcoin","BTC",2017-03-24 23:59:59,"2781","USD",2017-03-24,2017-03-24 23:59:59,2017-03-24 15:29:06,2017-03-24 11:34:05,1038.4499511719,1040.4699707031,934.3579711914,937.5200195313,491038016,15220718764.2,16235087
1,"bitcoin","Bitcoin","BTC",2017-03-25 23:59:59,"2781","USD",2017-03-25,2017-03-25 23:59:59,2017-03-25 23:49:07,2017-03-25 06:39:06,936.5399780273,975.7609863281,903.7130126953,972.7789916992,435803008,15794781101.6,16236762
1,"bitcoin","Bitcoin","BTC",2017-03-26 23:59:59,"2781","USD",2017-03-26,2017-03-26 23:59:59,2017-03-26 15:29:07,2017-03-26 15:34:07,974.0150146484,1007.9600219727,954.1859741211,966.7249755859,303668000,15698465530.7,16238812
1,"bitcoin","Bitcoin","BTC",2017-03-27 23:59:59,"2781","USD",2017-03-27,2017-03-27 23:59:59,2017-03-27 09:54:05,2017-03-27 10:09:07,972.0549926758,1046.4000244141,971.9840087891,1045.7700195313,372535008,16983801540.8,16240475
1,"bitcoin","Bitcoin","BTC",2017-03-28 23:59:59,"2781","USD",2017-03-28,2017-03-28 23:59:59,2017-03-28 12:49:06,2017-03-28 19:39:09,1044.5799560547,1064.6500244141,1027.7299804688,1047.1500244141,326332000,17008241725.8,16242412
1,"bitcoin","Bitcoin","BTC",2017-03-29 23:59:59,"2781","USD",2017-03-29,2017-03-29 23:59:59,2017-03-29 11:44:08,2017-03-29 03:24:06,1046.0799560547,1055.1300048828,1015.8800048828,1039.9699707031,298457984,16893415155.9,16244137
1,"bitcoin","Bitcoin","BTC",2017-03-30 23:59:59,"2781","USD",2017-03-30,2017-03-30 23:59:59,2017-03-30 00:29:06,2017-03-30 13:54:19,1042.2099609375,1049.2900390625,1020.0399780273,1026.4300537109,352968992,16675587066,16246200
1,"bitcoin","Bitcoin","BTC",2017-03-31 23:59:59,"2781","USD",2017-03-31,2017-03-31 23:59:59,2017-03-31 22:34:07,2017-03-31 00:04:04,1026.6400146484,1074.9200439453,1026.6400146484,1071.7900390625,447287008,17414322807.7,16247887
1,"bitcoin","Bitcoin","BTC",2017-04-01 23:59:59,"2781","USD",2017-04-01,2017-04-01 23:59:59,2017-04-01 10:39:08,2017-04-01 20:39:08,1071.7099609375,1091.7199707031,1061.0899658203,1080.5,289633984,17557597716,16249512
1,"bitcoin","Bitcoin","BTC",2017-04-02 23:59:59,"2781","USD",2017-04-02,2017-04-02 23:59:59,2017-04-02 20:34:05,2017-04-02 01:14:04,1080.6099853516,1107.5899658203,1075.4499511719,1102.1700439453,514187008,17911915755,16251500
1,"bitcoin","Bitcoin","BTC",2017-04-03 23:59:59,"2781","USD",2017-04-03,2017-04-03 23:59:59,2017-04-03 22:49:10,2017-04-03 00:04:06,1102.9499511719,1151.7399902344,1102.9499511719,1143.8100585938,580444032,18591158322.7,16253712
1,"bitcoin","Bitcoin","BTC",2017-04-04 23:59:59,"2781","USD",2017-04-04,2017-04-04 23:59:59,2017-04-04 10:59:05,2017-04-04 15:19:11,1145.5200195313,1156.4399414063,1120.5200195313,1133.25,436310016,18421262062.5,16255250
1,"bitcoin","Bitcoin","BTC",2017-04-05 23:59:59,"2781","USD",2017-04-05,2017-04-05 23:59:59,2017-04-05 01:29:04,2017-04-05 09:29:06,1134.1400146484,1135.0899658203,1113.6300048828,1124.7800292969,414784000,18285857774.5,16257275
1,"bitcoin","Bitcoin","BTC",2017-04-06 23:59:59,"2781","USD",2017-04-06,2017-04-06 23:59:59,2017-04-06 21:19:05,2017-04-06 00:04:04,1125.8100585938,1188.3699951172,1125.8100585938,1182.6800537109,511222016,19229356147.2,16259137
1,"bitcoin","Bitcoin","BTC",2017-04-07 23:59:59,"2781","USD",2017-04-07,2017-04-07 23:59:59,2017-04-07 21:39:04,2017-04-07 04:19:05,1178.9399414063,1186.5799560547,1163.3900146484,1176.9000244141,317022016,19137747435,16261150
1,"bitcoin","Bitcoin","BTC",2017-04-08 23:59:59,"2781","USD",2017-04-08,2017-04-08 23:59:59,2017-04-08 13:39:06,2017-04-08 00:44:06,1172.6500244141,1184.9799804688,1162.5799560547,1175.9499511719,209312000,19124327856.2,16262875
1,"bitcoin","Bitcoin","BTC",2017-04-09 23:59:59,"2781","USD",2017-04-09,2017-04-09 23:59:59,2017-04-09 16:49:04,2017-04-09 11:59:06,1176.5699462891,1197.2099609375,1171.8599853516,1187.8699951172,242343008,19320511927.2,16264837
1,"bitcoin","Bitcoin","BTC",2017-04-10 23:59:59,"2781","USD",2017-04-10,2017-04-10 23:59:59,2017-04-10 10:04:04,2017-04-10 06:29:04,1187.3000488281,1190.3399658203,1179.0400390625,1187.1300048828,215883008,19310642460.1,16266662
1,"bitcoin","Bitcoin","BTC",2017-04-11 23:59:59,"2781","USD",2017-04-11,2017-04-11 23:59:59,2017-04-11 21:49:07,2017-04-11 00:04:10,1187.4599609375,1208.0699462891,1187.4599609375,1205.0100097656,216182000,19604036562.8,16268775
1,"bitcoin","Bitcoin","BTC",2017-04-12 23:59:59,"2781","USD",2017-04-12,2017-04-12 23:59:59,2017-04-12 03:09:08,2017-04-12 13:34:12,1204.8100585938,1207.1400146484,1196.7600097656,1200.3699951172,288702016,19530680103.5,16270550
1,"bitcoin","Bitcoin","BTC",2017-04-13 23:59:59,"2781","USD",2017-04-13,2017-04-13 23:59:59,2017-04-13 02:34:06,2017-04-13 17:49:10,1201.0200195313,1205.8900146484,1156.4399414063,1169.2800292969,351968992,19026699552,16272150
1,"bitcoin","Bitcoin","BTC",2017-04-14 23:59:59,"2781","USD",2017-04-14,2017-04-14 23:59:59,2017-04-14 07:04:06,2017-04-14 09:49:08,1170.3299560547,1190.8000488281,1159.7900390625,1167.5400390625,254827008,19000400017.5,16273875
1,"bitcoin","Bitcoin","BTC",2017-04-15 23:59:59,"2781","USD",2017-04-15,2017-04-15 23:59:59,2017-04-15 15:29:10,2017-04-15 00:29:05,1167.3000488281,1188,1164.9599609375,1172.5200195313,203559008,19083656460.2,16275762
1,"bitcoin","Bitcoin","BTC",2017-04-16 23:59:59,"2781","USD",2017-04-16,2017-04-16 23:59:59,2017-04-16 19:24:13,2017-04-16 00:04:07,1172.6099853516,1187.2199707031,1172.6099853516,1182.9399414063,183231008,19255408765.8,16277587
1,"bitcoin","Bitcoin","BTC",2017-04-17 23:59:59,"2781","USD",2017-04-17,2017-04-17 23:59:59,2017-04-17 20:59:08,2017-04-17 12:34:07,1183.25,1194.9000244141,1172.6500244141,1193.9100341797,253206000,19436033389.9,16279312
1,"bitcoin","Bitcoin","BTC",2017-04-18 23:59:59,"2781","USD",2017-04-18,2017-04-18 23:59:59,2017-04-18 12:39:12,2017-04-18 00:04:11,1193.7700195313,1217.5699462891,1193.7700195313,1211.6700439453,270524000,19727334977,16281112
1,"bitcoin","Bitcoin","BTC",2017-04-19 23:59:59,"2781","USD",2017-04-19,2017-04-19 23:59:59,2017-04-19 03:04:13,2017-04-19 22:19:07,1212.1300048828,1215.5100097656,1205.0799560547,1210.2900390625,288060992,19707045564.5,16282912
1,"bitcoin","Bitcoin","BTC",2017-04-20 23:59:59,"2781","USD",2017-04-20,2017-04-20 23:59:59,2017-04-20 17:44:07,2017-04-20 02:04:15,1211.0799560547,1240.7900390625,1208.4100341797,1229.0799560547,315108000,20015137622,16284650
1,"bitcoin","Bitcoin","BTC",2017-04-21 23:59:59,"2781","USD",2017-04-21,2017-04-21 23:59:59,2017-04-21 02:44:09,2017-04-21 23:19:10,1229.4200439453,1235.9399414063,1215.5600585938,1222.0500488281,272167008,19903192286.2,16286725
1,"bitcoin","Bitcoin","BTC",2017-04-22 23:59:59,"2781","USD",2017-04-22,2017-04-22 23:59:59,2017-04-22 22:09:10,2017-04-22 13:59:07,1222.7099609375,1235.5600585938,1208.4699707031,1231.7099609375,249320000,20062753908.3,16288537
